"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC106584587",1.27652014179235,-0.291273451576945,3.32983700557328,-0.0874737865815743,0.930294920825053,NA
"LOC106584591",0.128498410734398,0,8.77188926572298,0,1,NA
"LOC106582734",32.4082845769431,-0.345297939140256,0.75373913279719,-0.458113323450285,0.646871027303021,0.904666212392228
"LOC123729289",0.264253651894112,0.574455139490129,8.81396390735241,0.0651755720273522,0.948034210464452,NA
"LOC106582709",2.19335998193276,4.8363447066719,3.65253875052737,1.32410496835211,0.185468185758822,NA
"LOC106582717",0.526318941447098,3.11908975932361,7.70779678313573,0.404666838927049,0.685722420669629,NA
"LOC106582751",37.0413958860707,1.18362919876181,0.771523796806742,1.53414477124456,0.124994041073198,0.489463851632194
"LOC106582774",187.32194772654,0.903928372604299,0.375929909401032,2.40451304884074,0.0161940280655184,0.162811506790711
"LOC106582803",334.816905148333,-0.960471991777783,0.590596691466579,-1.62627391188516,0.103891398933638,0.446654274049713
"LOC106582842",853.937931858674,-0.273586361671367,0.308130019781355,-0.887892591138963,0.374598530405783,0.760615954427158
"LOC106582818",182.200379664165,0.122488855936209,0.386463244185154,0.316948268119193,0.751282855988431,0.938900366071359
"LOC106582847",73.7611596010826,-0.334560908782512,0.481128603518195,-0.695366906760636,0.486825394213495,0.833089975710403
"LOC123729300",5.26411580095641,-1.47048837226075,1.64834888017503,-0.892097777325273,0.372340526151105,NA
"LOC106582879",280.166224289845,-0.0460892468435382,0.619492465470161,-0.0743983977408975,0.940693383689363,0.98820345896146
"LOC106581702",0.208087255325938,0.574427849346261,8.81396406302611,0.0651724746366894,0.94803667658147,NA
"LOC106582885",83.8488526436725,0.296069361438703,0.538545754460962,0.549757117173903,0.582485975047981,0.880333772694244
"LOC106582892",620.012987201095,-0.234446515067222,0.276601087682836,-0.847597950648877,0.396661916057546,0.77562434766349
"LOC106582899",330.128375829607,0.253047492460909,0.262923985425331,0.962435937716199,0.335830668621267,0.732273646432127
"trnav-uac_8",1.64183478038788,2.79556651424264,3.58125044559733,0.780611844022084,0.43503082356969,NA
"LOC106582907",19.2538546344009,-0.563794773362252,0.948352718167415,-0.594499032439873,0.552178389242557,0.864948072458954
"myom3",2534.80433781446,-4.92850034205426,1.27190145031815,-3.87490740011458,0.000106665252866614,0.00491990086186544
"LOC106582922",7.82833376811761,-4.03761111708454,2.15548562815287,-1.87317932643538,0.0610436261173483,0.34420639314088
"LOC106582930",103.892138652177,-0.159650661490951,0.404852790607176,-0.394342499780021,0.693328189805377,0.920830867611977
"pnrc2",4564.26651027241,0.0731313310574463,0.199891818192262,0.365854549319804,0.714473612918364,0.928127829470881
"LOC106582934",89.2918204321747,-1.39734039207962,0.618772343549144,-2.25824635933917,0.0239303044569181,0.202797862968936
"LOC100316864",235.176884089847,0.0619600110917602,0.33102288423359,0.187177425014632,0.851521524248347,0.966744788779619
"LOC106582951",108.211016018749,0.98817936303102,0.525666127491452,1.87986121104424,0.0601269955390157,0.342151011814703
"gja9a",17.4806843129883,1.59052342675143,1.00985526530244,1.57500137039449,0.115256128234004,0.469907926180524
"LOC106582967",56.6339999716512,-1.21400586462863,0.590841098334242,-2.0547078868604,0.0399072277188675,0.274158672685366
"rragc",68.3372248782481,0.210405802069312,0.484986574195026,0.433838405565228,0.66440579040652,0.911813132656924
"LOC106582987",0.68890860420048,-3.7036728782477,5.69058615360676,-0.650842071145918,0.515148439098226,NA
"pou3f1",21.3757987132828,0.38835315970569,1.02396406793093,0.379264440880639,0.70449150265931,0.925552996463513
"utp11",72.2662543258044,0.157900203800722,0.545787447470812,0.289307136931115,0.77234635125464,0.945967723594112
"fhl3a",261.137925752973,0.484715934431446,0.350901142689084,1.38134612705131,0.167172561779387,0.557657840200989
"LOC106583005",318.022016488445,-0.922232694169764,1.38803015725475,-0.664418340876512,0.50642259733236,0.841744209828715
"LOC106581708",0,NA,NA,NA,NA,NA
"LOC106583018",161.260876667166,0.181044003893426,0.333821494771411,0.542337766528181,0.587585843127033,0.882490910041666
"dnali1",1.56093516310331,2.65753403614822,3.57224385505823,0.743939704000108,0.456912953816397,NA
"LOC106583031",214.832694720628,0.0325554231173219,0.297088337252666,0.109581626186942,0.912741183068978,0.982194734970586
"LOC106583027",1211.13102436209,1.02223673976461,0.38789497974597,2.63534408316927,0.00840520311754077,0.106359812606621
"LOC106583045",374.198210070348,-0.362900407868275,0.269090042357637,-1.34862072445608,0.177458820495314,0.57226770934502
"LOC106583094",1599.11961038437,-0.26113775524618,0.236351218686487,-1.10487162578405,0.269215218795506,0.675721481626441
"LOC106583129",98.3404468089179,0.270769867733322,0.458184904053274,0.59096200101311,0.554545881727515,0.86609176031041
"LOC106583140",599.741746238744,-0.252822481033657,0.242316956931213,-1.04335447356012,0.296784150574767,0.698676142528416
"LOC106584604",33.2169433681783,-2.10585375248367,0.812577305821556,-2.5915734261795,0.00955381516217652,0.115918345009889
"LOC106583156",538.507729154751,-0.159517499690157,0.319992207107064,-0.498504326503129,0.618128620506067,0.895193638637862
"LOC106583166",117.092596771786,0.307382170992403,0.321233515149658,0.956880762734853,0.338627442015524,0.734905673919833
"LOC123723997",21.2155306138322,-0.531804914647228,0.922807973448085,-0.576289899902069,0.564419248577926,0.871261834196718
"LOC106583175",92.5090304537361,-1.47896559608245,0.450578552917608,-3.28237015833483,0.00102938380077472,0.0253519281195512
"csf3r",352.39449487576,-0.905250431594172,0.562509408442282,-1.60930718314742,0.107549189192165,0.453999339812722
"LOC106584618",0,NA,NA,NA,NA,NA
"LOC106583195",9.77404209483201,2.58784935278405,1.41183574413885,1.83296772554977,0.0668073708627874,0.360743881927241
"LOC106583205",125.071144162441,1.32289596311197,0.53526129602903,2.47149564694141,0.0134549189352964,0.145306711671205
"LOC106583212",1.84803730435358,-0.183941501830289,3.34168709861768,-0.055044501894381,0.95610301012761,NA
"LOC106584642",0.060984882198909,0,8.8223361174465,0,1,NA
"LOC106583242",721.692839152411,0.0380430695732749,0.227595794509022,0.167151900391405,0.867250529794296,0.971073970053967
"LOC106583245",171.020029798179,0.392319661011899,0.304327541886019,1.28913623321952,0.197350728917449,0.598914185927673
"LOC106583263",49.3876641783265,0.457732566787946,0.574322476892527,0.79699573881313,0.425453506105376,0.795931500157565
"LOC106583256",3.7519984126552,0.812067323261592,2.61146808019781,0.310961994680051,0.755829514077991,NA
"LOC106583270",0.713747153258188,4.03536352826045,5.70876850204183,0.706871110085677,0.479646578789204,NA
"LOC106581738",0.347956421550342,0.412056156615047,8.51968012497364,0.0483652144881815,0.961425181663011,NA
"smpdl3b",11.5759947934372,0.157413704686251,0.933379825046574,0.168649139891572,0.866072626081949,0.97068518255488
"rpa2",143.10956595655,0.128522292315826,0.44857643270749,0.286511468157386,0.774486411152871,0.946581705301255
"LOC106583290",36.9989416338345,0.1219428929302,0.590683686176588,0.206443644515594,0.836444381608171,0.962560758049697
"ppp1r8b",59.0657547033531,0.104317937465993,0.469760706780758,0.222066119963242,0.824262411740359,0.959994785586571
"LOC123739805",19.4567269555113,-1.46758176885819,1.43788581630659,-1.0206525109399,0.307419101341863,0.708890341243333
"LOC106583306",57.2985852528037,-0.795712206157353,0.532359691144123,-1.49468905966048,0.134995610836021,0.506324319806447
"LOC123729521",5.82749980457206,1.80140383090032,1.61427429637644,1.11592177050947,0.264455622064627,0.671484394685282
"LOC106583308",82.2980972372739,0.625773922834691,0.386193525746041,1.62036357711029,0.105154199125355,0.449227463222217
"LOC106583301",45.2896183840786,2.00864624994945,0.584224924140161,3.43813857805827,0.00058572786199117,0.0171249821843773
"LOC123729523",6.85722373748552,-1.44277991522586,1.65500360857346,-0.871768440716253,0.383334714625014,0.766105412081906
"LOC106583316",508.85184928043,-0.239988165686394,0.467320118234087,-0.513541267158074,0.607572751733601,0.891706847273499
"LOC106583328",708.748524246352,-0.530976117697372,0.382933267229025,-1.38660221803034,0.165563091611583,0.555410782204713
"LOC106583350",10.3905332110755,0.745803508399678,1.13898815586994,0.654794788300537,0.512599886594571,0.844947976218064
"LOC106584652",17.0883204739763,0.753834064977068,1.01169368152383,0.745120858955681,0.456198660299391,0.815243142007009
