"","value.var"
"LOC106613579",0.0214071083521291
"mrpl9",0.0213988536361723
"LOC106596162",0.0213742888778232
"LOC106607099",0.0213428862868674
"LOC123724166",-0.0213412289834661
"LOC106606551",0.0213341161183009
"LOC106589511",-0.0213304150502275
"cyc1",0.0213295194314843
"LOC106607477",0.0213124097434311
"LOC106574722",0.021290262722698
"LOC106580140",0.0212590605722599
"LOC123729851",0.0212563225227055
"LOC106566109",0.0212526847522296
"LOC106579982",0.0212317008319373
"LOC106588217",0.021210406998451
"mag",0.0212003936997068
"LOC106612226",0.0211774173223384
"LOC106570063",0.0211688038281445
"LOC106566167",-0.0211184880227427
"LOC106562147",0.0210568183428254
"LOC106604762",0.0210448558334913
"LOC106607878",0.0210354890305229
"LOC106589117",0.0210226633229881
"LOC106592348",0.0210187351177248
"cidec",0.0209719261286674
"LOC106610705",0.0209181380079051
"LOC106573732",-0.0209115405964962
"LOC106571561",-0.0209055168689828
"LOC106597822",0.0208950524702151
"mmp13",0.020889768230662
"p5cr2",-0.0208714447053268
"LOC123731553",-0.0208322018213686
"LOC106602047",0.0208316993800263
"lctlb",0.0208219731062378
"LOC106609517",0.0207945676769252
"LOC106581812",-0.0207724421025823
"LOC106601551",-0.020708859020618
"LOC106606227",0.0206884740931362
"LOC106583814",-0.0206391431280969
"LOC106568384",0.0206325406167719
"LOC106608647",0.0206324474253793
"tgm5l",0.0205929145606459
"LOC106580760",0.0205747634105597
"LOC123743584",0.0205708904907506
"LOC106583604",0.020530947845554
"LOC106587101",0.0205208130347691
"LOC106565415",-0.0205188647812014
"elovl6l",0.0204963454990121
"fcl",0.020495401773045
