"","value.var"
"B5X448",-0.0115481130679838
"A0A1S3NT36",-0.0115473911048914
"A0A1S3LK79",-0.0115410342289537
"B5XB58",-0.0115393012526846
"A0A1S3M9I5",-0.0115384692445387
"A0A1S3M8A3",-0.0115364034379365
"B5X4N0",-0.0115336132091127
"A0A1S3NGT7",-0.0115325876440546
"A0A1S3Q426",-0.0115324334740504
"A0A1S3SQT4",-0.0115324082990995
"A0A1S3PCC2",-0.0115319601346709
"A0A1S3S2Y5",-0.0115316128581838
"B5XEI0",-0.0115313811828738
"A0A1S3SU59",0.0115279772342128
"A0A1S3LNZ4",0.0115277197387315
"A0A1S3QGI3",-0.0115275166227201
"A0A1S3MSD5",-0.01152457814719
"A0A1S3N774",0.0115231288978652
"A0A1S3QPR5",0.0115209568457261
"A0A1S3L5B3",-0.0115191230826983
"A0A1S3MCN9",0.0115158385785515
"B5X3L3",0.0115154409584497
"A0A1S3T4B2",-0.0115152787855749
"B5X330",-0.0115145597826337
"A0A1S3L0D8",-0.0115140094471575
"A0A1S3RMJ3",-0.0115128483043528
"W5S0I8",-0.0115100987098728
"A0A1S3KYV1",-0.0115081798016453
"A0A1S3QUA8",-0.0115075674063667
"A0A1S3PMF6",-0.0115030507341992
"A0A1S3RC18",-0.011502387899466
"B5X8L0",-0.0114980728574707
"A0A1S3KQG8",-0.0114970300586646
"A0A1S3RBI8",-0.0114960561828452
"A0A1S3KRK5",-0.0114906320584212
"A0A1S3R8F0",-0.0114895650794015
"A0A1S3P030",-0.0114880435319353
"A0A1S3KMU4",0.0114880409508299
"A0A1S3MB59",-0.0114859792716192
"A0A1S3NNC1",0.011485147072172
"A0A1S3PYB7",-0.011482410785022
"A0A1S3T1S5",-0.011478472738966
"A0A1S3LYL0",-0.0114783157578098
"B5X7M2",0.0114780222757404
"A0A1S3SH45",-0.011477432291579
"A0A1S3RVA2",0.0114773705375034
"A0A1S3PHQ1",-0.0114773476361289
"B9ELL8",-0.0114720275007425
"B5DFZ8",-0.0114671991566631
"A0A1S3RW82",0.0114645644253129
"A0A1S3LBR2",-0.0114605154564663
"A0A1S3KJ33",0.0114596122338414
"A0A1S3P392",-0.0114588180336969
"C0H8A6",-0.0114565467124173
"A0A1S3SWX7",-0.0114550793854719
"A0A1S3NAC7",-0.0114549279720475
"A0A1S3PC92",-0.0114535255060332
"A0A1S3LWX0",-0.0114520968208039
"A0A1S3QTN0",0.011451951111588
"B5X838",-0.0114515868478579
"A0A1S3Q4C3",-0.0114514054295954
"A0A1S3SXE9",-0.0114500574465306
"B5X0U2",-0.0114475228989345
"A0A1S3KQ60",-0.0114448979806022
"A0A1S3LN99",-0.0114430894273728
"A0A1S3SFF8",-0.0114420188590833
"A0A1S3SML0",-0.0114387986084185
"A0A1S3LA03",0.0114374615128315
"A0A1S3SWF6",-0.0114326756697965
"A0A1S3PFC9",0.0114284917260078
"A0A1S3NDL3",-0.0114281910074713
"A0A1S3LM80",-0.0114279590346611
"A0A1S3PQ02",-0.0114256507846893
"A0A1S3SI65",-0.0114252205935911
"A0A1S3PZP1",-0.0114232806714144
"A0A1S3NJV7",-0.0114223792766681
"A0A1S3SBQ1",-0.0114206937780624
"A0A1S3SFG0",0.0114197916567535
"A0A1S3L7A3",-0.0114116042314041
"A0A1S3MWI6",0.0114104584068658
"P51965",-0.0114097957598103
"B5X4D5",-0.0114081642346631
"A0A1S3NBZ7",0.011406693045604
"A0A1S3P3M8",0.0114062365070239
"A0A1S3RRD2",-0.0114023754883469
"A0A1S3R9L4",-0.0114023402977094
"A0A1S3SJA9",-0.0114016162076919
"A0A1S3KWC4",0.0114003567475042
"A0A1S3NRW9",0.0113941929950151
"A0A1S3KXG6",-0.0113940134704631
"A0A1S3N4N2",0.0113932479205356
"A0A1S3PBY1",-0.0113931012746135
"A0A1S3NAZ9",-0.0113889406216491
"A0A1S3QJ47",-0.0113851257247084
"B5X2B2",-0.011384482758341
"A0A1S3KXQ7",-0.0113843871111654
"A0A1S3M9V5",-0.0113840154168527
"A0A1S3NZZ3",-0.0113800164132402
"A0A1S3N5Z8",-0.0113769149901322
"A0A1S3NK38",-0.0113761534818979
"A0A1S3Q3M8",-0.0113741020793762
"A0A1S3T5P4",-0.0113702437000737
"C0H8B7",-0.0113685978349089
"B5XB99",-0.0113677498634582
"B5X8N3",0.0113666319204491
"A0A1S3P8S6",-0.0113662977421975
"A0A1S3SQ86",-0.011360889382509
"A0A1S3QVR5",-0.0113607699418741
"A0A1S3RIS0",-0.0113605444184859
"A0A1S3R1B9",-0.011360088485553
"A0A1S3L2Q2",0.0113589923830983
"A0A1S2WYT7",-0.0113552642221181
"B9ELR3",-0.0113546809806029
"A0A1S3LFS7",-0.0113531304779277
"A0A1S3QGB6",-0.0113528890553784
"A0A1S3RBV9",0.0113526771921889
"A0A1S3SV23",-0.0113499575105483
"A0A1S3SRV4",-0.0113499127874428
"A0A1S3LAB6",-0.0113495027305679
"A0A1S3PTN0",-0.0113493526542206
"B5XET6",-0.0113491949694853
"A0A1S3R7H7",-0.0113409737649229
"A0A1S3MB93",-0.0113397076775113
"A0A1S3T5T8",-0.0113354745921567
"A0A1S3P0H8",-0.0113300706964762
"A0A1S3P9I9",-0.011325969366411
"A0A1S3MEF7",-0.0113203968872807
"A0A1S3M961",-0.0113135339861403
"A0A1S3LFD2",-0.0113128196445925
"A0A1S3KKC7",0.0113104911794267
"B5X1E1",-0.0113102331330206
"B5XFF8",-0.0113093058826186
"B5XC54",-0.011307705406621
"B5X3K2",-0.0113051480281974
"A0A1S3MXY2",-0.011304460030292
"A0A1S3T599",-0.0113039688528968
"A0A1S3RTX1",-0.0113038976240158
"B5DGA4",-0.0113017009647013
"A0A1S3PKR0",-0.0112961277759307
"A0A1S3PQ31",0.011295687122899
"B5XCU4",-0.0112940371028641
"A0A1S3R056",0.0112939778675939
"B5X443",0.0112910570636382
"A0A1S3KSH7",-0.0112888352012176
"B9EQ41",0.0112881586062984
"A0A1S3SW22",0.0112881367566433
"A0A1S3MAE0",-0.01128691764196
"A0A1S3QKR3",-0.0112861582006351
"A0A1S3SSE9",-0.0112844678829299
"A0A1S3PMC1",-0.0112839753085506
"B5X6E9",-0.0112827163045842
"A0A1S3KML6",-0.0112822582832551
"A0A1S3LUF8",-0.0112821155754561
"A0A1S3L1C8",-0.0112797581921949
"A0A1S3MNH5",-0.0112777304912784
"C0H8F9",0.0112766948070773
"A0A1S3M7D5",-0.0112757119178232
"A0A1S3MU17",-0.0112756351071609
"A0A1S3MUF1",-0.0112747412971979
"B5X4L1",-0.0112703248661564
"A0A1S3LPH0",-0.0112692877109238
"B9EP31",-0.0112667035596094
"A0A1S3S2J1",-0.0112647193954184
"B5XCJ8",-0.0112629419427709
"A0A1S3L0S7",-0.0112626081028386
"A0A1S3M3K9",-0.0112613755059749
"A0A1S3QQV2",-0.0112610627790744
"A0A1S3QF76",-0.011257526817058
"A0A1S3N336",-0.0112551737461398
"A0A1S3NQ78",-0.01125208345837
"A0A1S3P990",-0.0112511246859004
"A0A1S3PQI7",-0.0112476524616001
"A0A1S3SZ25",-0.0112449213551194
"A0A1S3LFP9",-0.0112442642838688
"B5X4Y9",0.0112418300053716
"A0A1S3R6H8",-0.0112390764094631
"A0A1S3PKV5",-0.0112386646992955
"A0A1S3P6Q4",-0.0112370996819578
"A0A1S3M7F5",-0.0112359735586861
"A0A1S3PL33",0.0112350870850908
"A0A1S3PYP9",0.0112312156435979
"A0A1S3LK69",0.0112300239770166
"A0A1S3RRY9",-0.0112269045833554
"A0A1S3NTY8",-0.0112250248793718
"A0A1S3KI99",-0.0112248023354155
"A0A1S3KVQ8",-0.0112246386582421
"A0A1S3MFD8",0.0112241193004401
"B5DGJ5",-0.0112238922919403
"A0A1S3SN57",-0.011222601052921
"A0A1S3Q0E7",0.0112210569554406
"B5XBN6",-0.0112203462759436
"B5X8T1",-0.0112167029525819
"A0A1S3MY53",-0.0112124642838507
"A0A1S3R8H5",0.0112124184981222
"A0A1S3MDI8",-0.0112084019272199
"A0A1S3NPJ4",-0.0112069654832816
"B5XCW1",-0.0112066041589415
"A0A1S3N742",-0.0112045480825487
"A0A1S3RL81",-0.011204424738999
"A0A1S3QNX8",-0.0112040554576697
"A0A1S3R945",-0.0112036473139917
"A0A1S3N3U6",0.0112033123271711
"A0A1S3NZA1",-0.0112007164704978
"A0A1S3MSN0",-0.0111980177954411
"A0A1S3QT31",-0.0111948033861427
"A0A1S3P2I1",-0.011194518927112
"A0A1S3NR00",-0.0111941615700814
"C0H9I1",-0.0111940273184329
"A0A1S3PGQ9",-0.0111908085083897
"C0HBB1",-0.0111899897501733
"A0A1S3RBL7",-0.0111893986377239
"A0A1S3QHI0",0.0111886362853206
"A0A1S3P5Y4",-0.0111852459749233
"A0A1S3KRY0",0.0111829871256622
"A0A1S3LCQ4",-0.0111818663055849
"A0A1S3RZ22",-0.0111809454187995
"A0A1S3MN61",0.011179438550307
"B5XEE9",-0.0111782197242542
"B5XC68",-0.0111744622057787
"A0A1S3PSB0",0.0111740869431708
"A0A1S3T6N2",-0.0111738031508826
"A0A1S3QRU4",-0.0111737002299721
"B5XED3",0.0111717720605945
"A0A1S3M0U2",0.0111704557472782
"A0A1S3LG49",-0.0111699275877257
"A0A1S3MQN4",-0.0111613450424149
"C0H9G6",0.0111587715132301
"A0A1S3QR93",0.0111566617943932
"A0A1S3SXR8",-0.0111559761478613
"A0A1S3SC66",-0.0111546729279278
"A0A1S3Q642",-0.0111522369312249
"B5XCF3",-0.0111518436657333
"A0A1S3P4K8",-0.0111515077921503
"A0A1S3T2X2",-0.0111471486176813
"A0A1S3KT67",-0.0111419804000905
"A0A1S3KRS9",-0.0111390287251234
"A0A1S3MQ35",-0.0111388025937719
"A0A1S3P6P0",-0.0111382186755859
"B5X2K2",-0.0111352479055765
"A0A1S3PG77",-0.01113418258038
"A0A1S3KK24",-0.0111258660486001
"A0A1S3T153",-0.0111257737553365
"A0A1S3RA14",-0.0111250983764556
"B5X6I9",-0.0111229045447159
"B5X6Z1",-0.0111192495304736
"B5X3F5",-0.0111185253939489
"A0A1S3N1M6",-0.0111183354085208
"A0A1S3KZS2",-0.0111169940807237
"A0A1S3L6B1",-0.0111163223218921
"A0A1S3Q6G4",-0.0111161688336465
"A0A1S3N344",-0.0111141928608671
"B5X0T2",-0.0111129767392145
"A0A1S3M4U3",0.011109044321175
"B5X0Z6",-0.0111075333706188
"B5X1G1",0.0110993636167572
"A0A1S3PPQ7",-0.0110978977956588
"B5X4S6",-0.0110945294360799
"B5DFW1",0.011092647848655
"A0A1S3NMK2",-0.0110915753673498
"A0A1S3LTM9",0.0110913023051965
"A0A1S3MVD8",-0.0110905859904215
"A0A1S3P7F7",-0.0110899563924169
"A0A1S3PJK0",-0.0110886628397101
"A0A1S3LGL9",-0.0110881317519506
"A0A1S3NYD3",-0.011084523228328
"A0A1S3LJS7",-0.0110834400873655
"A0A1S3MEI6",-0.0110761992214867
"A0A1S3N6L4",-0.0110749172579787
"B5DGC6",-0.0110675319872599
"A0A1S3RGA0",0.0110670467033098
"A0A1S3P5P9",-0.0110637179542735
"A0A1S3PNF6",-0.0110629693485315
"A0A1S3QYH2",-0.0110627992604229
"A0A1S3P0T6",0.0110597648310427
"A0A1S3PZH2",0.0110596054528061
"A0A1S3MI44",0.0110585831267819
"A0A1S3RN55",0.0110578463712282
"A0A1S3RC90",-0.0110571510481858
"A0A1S3LMW9",-0.0110570817485829
"A0A1S3PJV5",-0.0110569308981464
"B5X4B8",-0.0110519988100023
"A0A1S3LJ71",-0.0110460790694973
"B9EPG4",-0.0110442150342042
"B5X6D2",0.0110358276452485
"A0A1S3SL90",0.0110349177422251
"A0A1S3REY6",-0.0110311854784897
"A0A1S3PZY3",-0.0110299724723497
"A0A1S3L036",0.0110294348183645
"A0A1S3N1P2",-0.011027593657984
"A0A1S3PAY5",0.0110274914753806
"A0A1S3RRR7",-0.0110273041439663
"A0A1S3L255",-0.0110255743959581
"A0A1S3NN15",-0.0110235169708028
"A0A1S3M505",-0.0110224422080454
"A0A1S3NM36",-0.0110207237737397
"B5X9L9",-0.0110174860089645
"A0A1S3L0I0",-0.0110163719769976
"B9EM45",-0.0110156680619575
"B5X3I4",0.0110149994801525
"A0A1S3R6G9",-0.0110126781908589
"A0A1S3RYZ2",-0.0110111741624059
"A0A1S3LL59",-0.011010749979421
"A0A1S3SR80",-0.0110047666389552
"B5XDA4",-0.0110042448619239
"A0A1S3P0L1",-0.0110042327430208
"A0A1S3M4H0",0.0110031445247709
"A0A1S3KYV7",-0.0110024227093334
"A0A1S3NSP5",0.0109995194795024
"A0A1S3PJT4",-0.0109979362020632
"A0A1S3Q7V2",-0.0109947011703036
"B9EQ61",-0.0109938588325676
"A0A1S3NW92",-0.0109924343761385
"A0A1S3LCC7",0.0109856519798814
"A0A1S3Q2X4",-0.0109851217828231
"A0A1S3MJG8",-0.0109848791822673
"C0H9I6",-0.0109809792340147
"A0A1S3KWA4",-0.0109778489064339
"B5XAG4",-0.0109768430453313
"A0A1S3QLW1",-0.0109764724530354
"A0A1S3NMZ9",0.0109737513047293
"A0A1S3LJY3",0.0109666740129081
"A0A1S3RIB2",-0.0109650398298452
"A0A1S3T000",-0.0109650259133145
"A0A1S3NKW6",-0.010962387837286
"A0A1S3LN47",-0.0109587097065379
"A0A1S3P2D1",-0.0109553817137354
"A0A1S3NUK2",-0.0109548799065549
"A0A1S3Q9A4",0.0109540762207998
"A0A1S3SQH5",0.0109528067334843
"A0A1S3MDI5",-0.0109450380353396
"A0A1S3STF2",-0.0109449571868682
"A0A1S3MJI2",0.0109434339932077
"A0A1S3QKX4",-0.0109434256992133
"B5XBP6",0.0109414745217959
"B5X428",-0.0109390790306961
"A0A1S3QI52",-0.0109387589490917
"C0HB71",-0.0109378119435149
"A0A1S3RFL1",-0.0109362562647536
"A0A1S3L4X0",-0.0109235644478634
"A0A1S3L2S5",0.0109180633353133
"A0A1S3NZM1",-0.0109158493905081
"A0A1S3NTC8",-0.0109148563715417
"B5X719",-0.0109138961460196
"A0A1S3Q7C9",0.0109059672115869
"A0A1S3SBA6",-0.0109051550420308
"A0A1S3Q0Q2",0.0109048325016702
"A0A1S3N6W4",-0.0109036612079205
"A0A1S3NI00",0.0109026684122869
"C0HAD1",-0.010902660206006
"A0A1S3L5Z9",-0.0108989364344048
"A0A1S3KM90",-0.0108973215891998
"A0A1S3QRX1",0.0108935580745487
"A0A1S3PW06",0.0108915020845462
"C0HBT7",-0.0108905231456794
"B5X132",-0.0108895143227878
"A0A1S3MB65",-0.0108884207017879
"A0A1S3N338",-0.0108825668746075
"A0A1S3T3A0",0.0108823314629959
"B5X1Q1",0.0108820787610205
"A0A1S3QAG8",-0.0108748247375402
"A0A1S3MBA6",-0.0108731524781575
"A0A1S3M131",-0.0108710667589201
"A0A1S3T4K1",0.0108698785894583
"A0A1S3RE59",-0.0108698202412773
"A0A1S3NV54",-0.0108688503744592
"A0A1S3LJF6",-0.010863382077901
"A0A1S3P0I8",-0.0108620888744266
"A0A1S3MFT0",-0.010860938403066
"A0A1S3QDP9",-0.0108584432849247
"C0H9G4",-0.010856300791813
"B5X5G1",0.0108547498328037
"A0A1S3MK88",-0.0108533071479001
"A0A1S3PGB6",-0.0108525285772175
"A0A1S3L4A9",0.0108494011797434
"A0A1S3S6J9",-0.0108492281187372
"A0A1S3KMF4",-0.0108463087559783
"A0A1S3RTI0",0.0108384389192606
"A0A1S3KHZ2",-0.0108344883108425
"A0A1S3Q335",-0.010832828415593
"A0A1S3QKR4",-0.0108276750500091
"A0A1S3RKW3",-0.0108268838612476
"A0A1S3S8W9",-0.0108265508622154
"A0A1S3KTB2",-0.0108252507831299
"A0A1S3PI11",-0.0108212471232634
"A0A1S3PTV2",-0.0108177083865539
"A0A1S3NI14",-0.0108171805267943
"A0A1S3N018",-0.0108113284951795
"B5X307",-0.010808285095659
"A0A1S3MEN1",-0.010805682285732
"A0A1S3QHC6",-0.0108050158788561
"A0A1S3P849",0.0107976186917891
"A0A1S3PUI4",-0.0107975223324171
"A0A1S3S4I6",-0.010796254948026
"A0A1S3S1Y9",-0.0107891358676363
"B9ELH2",-0.0107881690906782
"A0A1S3SBM4",-0.0107878921426019
"A0A1S3NG15",-0.0107877138648583
"A0A1S3SX64",-0.0107872019774495
"A0A1S3MM06",-0.0107869953693143
"A0A1S3MAA1",-0.0107862188937661
"B5X959",0.0107830859285045
"A0A1S3MQA6",0.0107824277892697
"A0A1S3NEI0",-0.0107776563327194
"A0A1S3QS52",-0.0107745715930871
"B5DGQ7",0.0107732223609141
"A0A1S3LRH3",-0.0107678014693157
"A0A1S3R2C0",-0.0107676036949059
"A0A1S3SXF2",-0.0107663501849185
"A0A1S3LNM0",-0.0107636173819619
"A0A1S3NMP8",-0.0107613439190789
"C0HB58",-0.0107603731604591
"A0A1S3RN90",-0.0107598657531986
"B5XAF8",-0.0107593135103631
"B5X9L2",0.010756380551348
"A0A1S3LPF1",0.0107538120705807
"A0A1S3LVY2",-0.0107517551547029
"B5XE74",0.0107512261295921
"A0A1S3LCQ7",-0.0107510970238553
"A0A1S3M2Q0",0.0107506817114975
"A0A1S3P4R0",-0.0107457588574368
"A0A1S3NVA0",0.0107443559971617
"A0A1S3PBE8",0.0107397502509065
"A0A1S3PJS3",-0.0107338146174965
"A0A1S3SRK9",-0.0107317943455874
"A0A1S3NZJ9",-0.0107310538103456
"A0A1S3MI87",-0.0107290472238568
"Q3ZLR1",0.0107262569648296
"A0A1S3S7S7",-0.0107252861526568
"A0A1S3LUN7",0.01072371402426
"A0A1S3LQZ1",-0.0107215752721243
"A0A1S3LAT8",-0.0107214014157216
"A0A1S3KUZ4",-0.0107208635757193
"A0A1S3PAL7",-0.0107147886479386
"B5X4B5",-0.0107145149152921
"A0A1S3RIX5",-0.010714170063571
"C0H9K6",-0.0107101763920066
"A0A1S3P1Q9",-0.0107072875062251
"A0A1S3LLN3",-0.0107012624355988
"B5XB84",-0.0106995896012999
"A0A1S3LZZ3",-0.010698706692805
"A0A1S3MY70",-0.0106984377115915
"A0A1S3L0M2",-0.0106965166115079
"A0A1S3M1F1",-0.0106943975923244
"A0A1S3MJM0",-0.0106889008903436
"A0A1S3LA41",0.0106882460846377
"A0A1S3SA95",-0.0106876370448796
"A0A1S3RA24",-0.0106867209587368
"A0A1S3MYP8",-0.0106860794881912
"A0A1S3MZI7",0.0106839708190029
"A0A1S3L5M3",-0.0106838638930784
"A0A1S3PCY0",-0.010682121606947
"B5X2Y7",-0.0106801218379639
"B5XF86",0.0106746940151941
"A0A1S3N0Z5",-0.0106740023007327
"A0A1S3LV57",-0.0106727439689488
"A0A1S3KK93",0.0106714709838979
"A0A1S3P5U3",-0.0106658681115045
"A0A1S3PND0",-0.0106650610005866
"A0A1S3MTY0",-0.0106645852137815
"A0A1S3LT18",0.0106626838659467
"A0A1S3S7P6",-0.0106622539560854
"A0A1S3LZR4",-0.0106620675096264
"A0A1S3QT07",-0.0106564536388531
"A0A1S3PNZ8",-0.010656350380042
"A0A1S3PVC1",0.0106560813220445
"A0A1S3MBG6",0.0106550545299739
"A0A1S3LQ63",-0.0106534402725365
"A0A1S3MNP3",-0.010649191290166
"A0A1S3M8M5",-0.0106489613619642
"A0A1S3QDW3",-0.010648604206643
"A0A1S3L3E2",-0.0106451502889852
"A0A1S3R204",0.0106448094836227
"B5X747",-0.0106380199711221
"A0A1S3L2G4",-0.0106355561944761
"B5DG41",-0.0106353356847098
"A0A1S3KU96",-0.0106344513901425
"A0A1S3SWA4",-0.0106339605180802
"A0A1S3SHK5",-0.0106329320272631
"A0A1S3P1W1",-0.0106316542345231
"A0A1S3PPT8",-0.0106289093169088
"A0A1S3Q4S4",0.0106283151757078
"A0A1S3LWE3",-0.0106266796737029
"C0HAD0",-0.0106219740482668
"A0A1S3P7U1",0.0106203745060449
"A0A1S3SS74",-0.0106144699274693
"A0A1S3Q957",-0.0106144093443182
"A0A1S3PVE0",0.0106135138858032
"Q0H929",-0.0106120664309236
"B5X839",0.0106100984289667
"A0A1S3Q7T5",-0.0106036607928079
"A0A1S3NSX6",-0.0106031437264288
"B5X6M7",0.0106002317104973
"A0A1S2X8A4",-0.0105993642794471
"C0H879",-0.0105974856673558
"A0A1S3P860",-0.0105958475738346
"A0A1S3RU21",-0.0105916682404812
"A0A1S3QK39",-0.010589591703381
"A0A1S3LKJ1",-0.0105850029000179
"A0A1S3LRM7",-0.010581037896313
"A0A1S3LPM3",-0.0105767140736879
"A0A1S3LP94",-0.0105762494739663
"A0A1S3LRE1",-0.0105745196797543
"B5XEP3",-0.0105732456813016
"A0A1S3STL5",-0.0105723257184962
"A0A1S3P4T7",-0.0105698970450458
"A0A1S3N9Q7",-0.010568499649842
"A0A1S3SFF1",-0.0105681643199851
"A0A1S3MS21",-0.0105676700708906
"A0A1S3PQS3",-0.0105667001129742
"A0A1S3KW37",-0.0105641607054146
"A0A1S3R6B5",-0.0105636495960974
"A0A1S3R777",0.0105601016162288
"A0A1S3S3Z5",-0.0105571706448348
"A0A1S3SDV1",-0.0105549626987291
"A0A1S3N1C7",-0.0105541537935697
"A0A1S3QHM7",-0.0105511067822063
"A0A1S3M7H0",0.0105465809026607
"A0A1S3RJC4",0.0105463798734429
"A0A1S3MWK6",-0.0105442284020277
"A0A1S3SIG3",-0.0105441397720511
"A0A1S3RKS3",0.0105397172790563
"B5X7Q8",-0.0105308434915898
"A0A1S3LYB5",-0.0105228280855505
"B5XBV2",0.0105161024791142
"A0A1S3PFR0",-0.0105105762650306
"A0A1S3KWL9",-0.010510199545565
"A0A1S3M5J8",0.0105087024317109
"A0A1S3QRG1",-0.0105082366470228
"C0HBB2",0.0105071757016284
"A0A1S3LQ20",-0.0105028212978575
"A0A1S3KVJ6",-0.010500680895097
"A0A1S3RRE8",-0.0104957043969661
"C0H8S8",0.0104951188649983
"A0A1S3NSH8",0.0104942363546197
"A0A1S3Q0I7",-0.0104933942615716
"A0A1S3MIR5",0.0104908593599334
"A0A1S3KS82",-0.0104908166447777
"A0A1S3PGV4",-0.0104896652698772
"B5XB66",0.0104859151900669
"A0A1S3L8Q8",-0.0104849130680475
"A0A1S3Q3Y1",-0.0104847489568872
"A0A1S3LTR5",-0.0104818739571233
"A0A1S3KWB3",0.0104805536487518
"A0A1S3L4T8",-0.0104771342897835
"A0A1S3R9X5",-0.0104771333228486
"A0A1S3L3C5",-0.0104754323051643
"A0A1S3RB08",-0.0104739519469043
"A0A1S3MLA3",-0.0104724254800145
"A0A1S3RDP5",0.0104713224619304
"A0A1S3LPC3",-0.0104708981660242
"A0A1S3NQL3",-0.0104703800024447
"A0A1S3NEB8",-0.01046989555541
"B5X662",0.0104684431187375
"B5DGG5",-0.0104682089975224
"A0A1S3MH82",-0.0104676095022138
"A0A1S3SRZ7",0.0104667925296333
"B5XB14",0.01045770589474
"A0A1S3PF32",0.0104564321148352
"A0A1S3NRE4",0.0104535598898914
"A0A1S3M395",-0.010452270493796
"B5X393",-0.0104501873381953
"A0A1S3LDG5",-0.0104501477964967
"A0A1S3R439",-0.0104455313707271
"B9EPU6",-0.010444672037592
"A0A1S3SJH9",-0.010436120784839
"A0A1S3MSG2",-0.0104356077683444
"A0A1S3KZ09",-0.010433994398081
"A0A1S3SBB7",-0.0104325156224012
"A0A1S3N9A4",0.0104313630645606
"A0A1S3Q0Q9",0.0104246376034813
"A0A1S3RFW2",-0.0104245831644234
"A0A1S3LD17",0.0104223427701552
"A0A1S3R964",-0.0104205818779636
"B5X8M4",-0.0104147068049232
"A0A1S3RP68",-0.0104108855094087
"B5DGS9",-0.0104085236989864
"A0A1S3P7V5",-0.0104073783232454
"A0A1S3P8I1",-0.0104063225780214
"A0A1S3KS11",-0.0104049422471014
"A0A1S3PHG0",-0.0104044225769834
"B5X276",0.0104005156286426
"A0A1S3QMM0",-0.0103929679330597
"A0A1S3LW28",-0.0103922331361759
"A0A1S3RPX4",-0.0103907951095556
"A0A1S3M3G3",-0.0103904604566388
"A0A1S3RIN9",-0.0103886905998106
"B5XBS2",0.0103844876407583
"B5XAS9",-0.0103780510176397
"A0A1S3RH23",-0.0103775029762255
"A0A1S3SQK3",-0.0103722261177602
"B5X8E4",-0.0103720828311294
"A0A1S3SAG0",-0.010369969626689
"A0A1S3R5S3",-0.0103698896780054
"B5XFM6",0.0103688316076891
"C0H9A3",-0.0103567687506536
"A0A1S3M900",-0.0103554216634307
"A0A1S3RCR5",-0.0103552497473446
"B5XFG2",-0.0103523040813856
"A0A1S3RZG8",-0.010348088145899
"A0A1S3RC86",-0.0103466645932756
"A0A1S3NJT2",0.0103445179579256
"A0A1S3N9Q3",-0.010343913636361
"A0A1S3L974",0.0103436689588588
"A0A1S3QAT7",-0.0103436151143
"B5X0W2",-0.010334220502948
"A0A1S3MQW6",-0.0103341842337048
"A0A1S3Q4V7",-0.0103315800107454
"P52720",0.0103285233232207
"A0A1S3LD62",-0.0103221386011357
"A0A1S3NQJ2",0.0103208581464264
"A0A1S3RLD1",-0.0103168129526582
"A0A1S3QFR4",-0.0103155883349655
"A0A1S3PTM2",0.0103155467116995
"A0A1S3RKC1",-0.0103146548305774
"A0A1S3LXM4",-0.0103143497652074
"B5XFK5",-0.0103138134671973
"B5XCQ4",0.0103131841199812
"A0A1S3P548",-0.0103110291134012
"A0A1S3KPT2",-0.010310085044529
"B5X0Z5",-0.0103096647258715
"A0A1S3QNC7",-0.0103095353009896
"B5X6J3",-0.0103094723600846
"B5DFV6",0.0103084525989054
"A0A1S3P0R7",-0.0103055013365942
"A0A1S3STW2",-0.0103024604039786
"A0A1S3RWS8",-0.0103016674464444
"A0A1S3RXT5",-0.0103016632164955
"A0A1S3PKE5",-0.0103007127371918
"A0A1S3Q4V6",-0.0102997976988527
"A0A1S2X0R2",0.0102985931102103
"A0A1S3R4K7",-0.0102958074106306
"A0A1S3KMG2",-0.0102935205011362
"A0A1S3M9N9",-0.010292350450889
"A0A1S3T0G9",-0.0102870003859258
"B5X7N5",0.0102847029863862
"A0A1S3MML0",-0.0102845813719047
"A0A1S3Q1G4",-0.0102838329850351
"A0A1S3KN19",0.0102798218913294
"A0A1S3P8Z7",-0.010278788766377
"A0A1S3LNW7",0.010278114406268
"A0A1S3PLI7",-0.0102773050124982
"A0A1S3SL02",-0.0102770055154815
"A0A1S3L3A7",-0.0102756075937914
"A0A1S3RJS3",-0.0102721086176684
"A0A1S3SCS5",-0.0102716950332728
"A0A1S3PEN0",-0.0102632797399214
"A0A1S3M9Y7",-0.0102623549694378
"B5X1F8",-0.0102611030466147
"A0A1S3RZC9",-0.0102603106877983
"A0A1S3QGN2",0.0102593489373662
"A0A1S3QU11",-0.0102563713018326
"A0A1S3SJI8",-0.010254265347182
"A0A1S3R7P3",-0.0102525330552498
"A0A1S3S6E9",-0.0102495633832334
"A0A1S3MCW5",0.0102486407172468
"A0A1S3PVI8",-0.0102396274995469
"B5XCG4",-0.0102395339165899
"C0H840",-0.0102391240903005
"A0A1S3SEI6",-0.0102351611823405
"A0A1S3KJU0",-0.0102307106532774
"A0A1S3KPY1",-0.0102298466718867
"A0A1S3S8Z7",0.0102223361692262
"A0A1S3QJ36",0.0102203815135743
"A0A1S3Q1F9",-0.0102196248551413
"A0A1S3KKS2",-0.0102181623235519
"A0A1S3PJ83",-0.0102179074051965
"A0A1S3KUN7",-0.0102129330494769
"A0A1S3LWQ4",0.010211903634951
"A0A1S3L1J9",-0.0102098570746533
"A0A1S3MHY5",-0.0102096897851981
"A0A1S3T3D3",-0.0101995902331672
"A0A1S3RKS1",-0.0101991314057577
"B9EL76",-0.0101983112585462
"A0A1S3NJV3",0.0101960699470894
"A0A1S3RPM5",-0.0101960426795877
