"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC106607596",1.07697716893483,0.448325394908136,3.24166386577571,0.138301012526743,0.890002525320447,NA
"LOC106607535",24.1157134718182,0.827251077892355,0.635738111460708,1.30124506141627,0.193174585598601,0.371021173523294
"LOC106607662",2.46658230970325,-0.139687171924778,2.45045640913417,-0.0570045528678204,0.954541568376768,0.977413077529992
"wdr35",144.609591263803,0.671797087468187,0.332719821488712,2.01910750150778,0.0434760473516154,0.130262397592802
"LOC106609318",0.362415082675883,0,7.77552314289215,0,1,NA
"rdh14a",44.9497981466055,-0.505858429241345,0.556634899777366,-0.90877957785915,0.363466488603669,0.559903033280415
"LOC106607990",66.2011664246815,0.482626185795182,0.620759520388482,0.777476897161635,0.436877459641308,0.629049361259239
"LOC106608011",232.267929507356,-0.945868600466446,0.302121121911435,-3.13075959231914,0.0017435482718832,0.0106494291997194
"LOC106608070",479.721801039875,0.589644015696777,0.228621515814071,2.57912740013635,0.00990502490803848,0.0424673266829329
"LOC106608166",61.0390726683978,0.5838217853048,0.674916947959604,0.865027596461754,0.387023642252173,0.582650386901985
"LOC106608302",17.224466564012,-1.84044710907859,0.801299400320652,-2.29682826212288,0.0216285686400711,0.0775161223522255
"pomk",114.903486848565,-1.64726278931284,0.447372589126682,-3.68208251768055,0.000231336502634313,0.00196472572519932
"ivd",852.333605567415,-3.17887278596657,0.493303318334787,-6.44405311664493,1.16324343675405e-10,4.09117321628783e-09
"LOC106608351",167.585971014041,-0.159912269286512,0.312328928776031,-0.51199954456087,0.608651328313976,0.76555344347949
"prlh2r",14.0313669656781,4.64825408224537,1.3400280628283,3.468773685556,0.000522839685840631,0.00393144660182795
"LOC106608562",134.976927336207,0.330210015249745,0.459622819868288,0.71843694650403,0.472487912875586,0.659987077258112
"rpusd2",60.2219048584785,0.40891923251383,0.491045582696094,0.832752084376062,0.404984563258913,0.599974955820535
"LOC106608646",28.4400677459713,1.2780735714883,0.767977353040193,1.66420737073663,0.0960709956196532,0.229644349826518
"LOC106608828",63.2394071964257,-0.27079302766487,0.582474863299187,-0.464900796115175,0.642002500379859,0.789425869103505
"LOC106608927",1157.73689922854,-0.0548551838595654,0.161432537167479,-0.339802525699362,0.734005245744867,0.850071593264034
"LOC106610138",254.5238750188,-1.21012741669162,0.318452607212975,-3.80002358053331,0.000144682319938676,0.00131514169289453
"degs2",85.8026101122183,1.6038374647558,0.654127335555903,2.45187347719202,0.0142114621784537,0.0561576670593513
"LOC106610396",238.130604875988,0.126666503102031,0.241754502414007,0.523946821412713,0.600315527747254,0.759720307102768
"mis18bp1",66.7289386244553,0.496409895801554,0.564210023006755,0.879831756898106,0.378950458289905,0.575124306647053
